id_str,full_text
1272573718628388864,@SanneVanGalen @MinPres @rivm Hahaha ja debiel hè? Die auto-regel vind ik echt te gek voor woorden.
1272568309225906183,Verpleegster in tranen: Patiënten sterven niet aan corona ze worden vermoord https://t.co/hz97f7xUxQ
1272563047664582659,@DaanDeWit Uit de oude doos van de Volkskrant.Het RIVM was altijd al een leugenachtig onbetrouwbaar en onwetenschappelijk instituut dat kolder publiceerde op bestelling van de overheid.https://t.co/tndnxqyB1h
1272565997707370498,Propagandazender NOS op NED 1 laat uw weten:U bent als blanke autochtone Nederlander een racist &amp; u discrimineert u bent zich daarvan bewust.Jaja zwartjes zijn per definitie liev intelligent nooit crimineel op planeet Andromeda-covid-19.Blijkt uit een poll 🤣😆😼😇😉 https://t.co/jVQXICkFTU
1272569470414979072,’Protesten tegen racisme maken meeste blanke mensen niet bewuster’ https://t.co/Pa4De18WUY via @telegraaf .Ik ben er alleen maar meer racist van geworden. Waarom omdat ik het spuugzat ben van deze demonstraties. Het geeft alleen maar meer haat dit is geen protest maar bezetting.
1272566207393210368,Sommige zwarten maar ageren tegen die “slechte blanke man”... alles wat van hem is zijn geschiedenis zijn realisaties enz moet verdwijnen.Wat als die nu een Coronavaccin ontwikkelt ? Laat ze dat dan liggen 🤔?
1272569604628459525,Onze minister van #gezondheid ofzo heeft 400 rottende vissen aan een Duits ziekenhuis gegeven als dank voor hun hulp bij ons #Corona probleemWay to say thank youHeres some pois(s)onTry not to kill yourself after eating itWe may need your ICU againhttps://t.co/04xYUYW1cy
1272570189654228997,Sommige zwarten maar ageren tegen die “slechte blanke man”... alles wat van hem is zijn geschiedenis zijn realisaties enz moet verdwijnen.Wat als die nu een Coronavaccin ontwikkelt ? Laten ze dat dan liggen 🤔?
1272423310341689347,Onze puber zegt: “Wat een hoer van de RIVM is hij”
1272415764138639360,Corona 020 is aan het komen mensen gaan dood dankzij @groenlinks links @halsema en linkse lijmsnuivende achterlijke hetjes. 💩
1272421181489061889,@FrankVanZuilen @ehjongsma @OprechtsNu @oakentersagain @Oprjocht1 @RientsHofstra @Classicon2 @Karin25958043 @Moorkopje2 @Ano15033075 @pufpufpafpaf @meer_irma @IkNet @LokaalGeld @nieuws_gier @Strijd_Vrijheid @Asja_jacobs @Korneel_Evers @cameronks @NYGovCuomo @MinPres @hugodejonge @rivm LastigIk denk dat ik met mijn blanke stamboom sowieso als racistisch wordt bestempeld ongeacht mijn woordkeuze.
1272422690616496132,@hnjansen @NOS Ach ik ben van mening dat deze protesten een heel eenzijdig verhaal vertellen. Ik ben zelf opgegroeid in een divers wijkje om het zo maar te zeggen en ben jarenlang uitgemaakt voor kk blanke kk kaaskop de Chinese eigenaar van de bakker werd constant lastig gevallen..
1272411315483615232,Barry Atsma (47) is ondanks de coronabeperkingen al wekenlang volop aan het filmen op de set van de Duitse tv-serie Du sollst nicht lügen. Ik word elke drie dagen getest (premium) https://t.co/LZKHVPI3J5
1272413586539896832,Weer nertsen op pelsdierenfarm in Moergestel.terwijl elders in #Brabant de dieren gedood worden vanwege #corona vult nertsenfokker zijn hokken...https://t.co/W0Kg22VdAp
1272422392581820416,@NuchtereDe @StefanPaas huh? Corona Trumps schuld?zwarte man gedood door blanke agent Trumps schuld? Als jij dit bent in nuchtere staat moeten ze je toetsenbord maar weghalen als je dronken bent
1272546470164660226,Wat een kaaskop zeg!! 😂😂Corona doet wat met je... https://t.co/07GYp6Su49
1272551382395039744,Verpleegster in tranen: Patiënten sterven niet aan corona ze worden vermoord https://t.co/R0tIYxxCQ6
1272559343427297280,@NassauWillem @Little_one_Ann Wij kunnen beter hun controleren met hun achterlijke  gedoe het is tijd de coronavirus is sowieso teveel opgeblazen zo erg is het allemaal niet
1272553505505660930,Voor mensen die roepen dat de VS een achterlijk land was dat het niet eerder was geregeld: in landen als Duitsland en Italië kunnen gays pas sinds kort trouwen. Zo vooruitstrevend als Nederland op dit thema zijn weinig landen.
